"first_name","year","proportion"
"Christopher",2009,"0.42900661582589728000"
"Liam",2009,"0.22477632949257555000"
"Ryan",2009,"0.35723941793714062400"
"Matthew",2009,"0.41950570669620411200"
"Michael",2009,"0.49752832409459345900"
"Dylan",2010,"0.29835474725743864600"
"Jayden",2010,"0.50499543999885289800"
"Christopher",2010,"0.38714693808976668600"
"Aiden",2010,"0.42353496266913329700"
"Ryan",2010,"0.33671773525263705000"
"Liam",2010,"0.29637978384160685200"
"Matthew",2010,"0.38316995696473554000"
"Michael",2010,"0.47139400763634484600"
"Liam",2011,"0.36801065407654556000"
"Ryan",2011,"0.32826561277614466500"
"Matthew",2011,"0.38832053419084945600"
"Michael",2011,"0.46084020033250253300"
"Dylan",2011,"0.28401030200217695700"
"Christopher",2011,"0.35658463807684296400"
"Jayden",2011,"0.49465355390100040500"
"Aiden",2011,"0.42675349709894000500"
"Aiden",2012,"0.41038830245716305600"
"Dylan",2012,"0.28966656360485609800"
"Christopher",2012,"0.32640796238599299800"
"Jayden",2012,"0.46413353311468920600"
"Liam",2012,"0.46055234022753970100"
"Ryan",2012,"0.31194650408597706000"
"Matthew",2012,"0.38310562687414622000"
"Michael",2012,"0.44390389390483704300"
"Wrenley",2013,"0.000219398863568736429800"
"Aiden",2013,"0.37635132559422125300"
"Dylan",2013,"0.29454297434102865700"
"Jayden",2013,"0.42514014788031901700"
"Christopher",2013,"0.29873897760678074100"
"Liam",2013,"0.49844679317022307700"
"Matthew",2013,"0.36697202417665777100"
"Ryan",2013,"0.28338105715696919100"
"Michael",2013,"0.42736156137395247300"
"Liam",2014,"0.49956490378520219700"
"Matthew",2014,"0.34956056091535827600"
"Michael",2014,"0.41918135015237808500"
"Ryan",2014,"0.26175906189695475800"
"Wrenley",2014,"0.000350666509136481023800"
"Aiden",2014,"0.36404578517738060700"
"Christopher",2014,"0.28069505339032473300"
"Dylan",2014,"0.30329955605619943300"
"Jayden",2014,"0.36617675857905614600"
"Aiden",2015,"0.36646630689972908100"
"Christopher",2015,"0.26657006608333529200"
"Dylan",2015,"0.30020198058209415300"
"Jayden",2015,"0.32491941171973620700"
"Liam",2015,"0.49788740251134503100"
"Ryan",2015,"0.24928137107995724300"
"Matthew",2015,"0.34577390006756097800"
"Kehlani",2015,"0.001350679297138910072000"
"Michael",2015,"0.39277753960799504900"
"Wrenley",2015,"0.000486244546970007625900"
"Wrenley",2016,"0.000626743983257760725500"
"Jayden",2016,"0.28743024066968957100"
"Aiden",2016,"0.33547152947331705600"
"Dylan",2016,"0.28781173700732473000"
"Christopher",2016,"0.24849036449250087200"
"Liam",2016,"0.49856121381234740100"
"Matthew",2016,"0.34544493372863620500"
"Ryan",2016,"0.24385790896407394500"
"Michael",2016,"0.38637404080920823200"
"Kehlani",2016,"0.008992413672828740844100"
"Liam",2017,"0.52864958152767765100"
"Kehlani",2017,"0.01671597132791620300"
"Matthew",2017,"0.32830950375648128200"
"Michael",2017,"0.35668193000704139300"
"Ryan",2017,"0.23701458342709278800"
"Wrenley",2017,"0.002236250344871732873200"
"Jayden",2017,"0.27609305820372632000"
"Aiden",2017,"0.31869362727353283100"
"Christopher",2017,"0.23254208273734932200"
"Dylan",2017,"0.28537349713494401100"
"Jayden",2018,"0.25292616466585087400"
"Christopher",2018,"0.20897114549168209500"
"Aiden",2018,"0.28712919705040782100"
"Dylan",2018,"0.26685757436529634700"
"Ryan",2018,"0.22210647463687354100"
"Liam",2018,"0.56865739877267123700"
"Matthew",2018,"0.28485468118111060100"
"Kehlani",2018,"0.02598634380672073900"
"Michael",2018,"0.33480873596055079700"
"Wrenley",2018,"0.002416673111128296342100"
"Wrenley",2019,"0.005874591298348030370500"
"Dylan",2019,"0.23855448193879942900"
"Jayden",2019,"0.23512763701476307800"
"Christopher",2019,"0.20235663261515494800"
"Aiden",2019,"0.27204541174261687700"
"Liam",2019,"0.59497515105474831100"
"Ryan",2019,"0.19869941156177161500"
"Matthew",2019,"0.26758187423651910900"
"Michael",2019,"0.30674581622550597800"
"Kehlani",2019,"0.03804085835842033400"
"Kehlani",2020,"0.05148648143300549700"
"Liam",2020,"0.59528065517370330200"
"Ryan",2020,"0.18045697617890131300"
"Matthew",2020,"0.24379043416476571600"
"Michael",2020,"0.29488799970083392500"
"Wrenley",2020,"0.009214315096668037844500"
"Dylan",2020,"0.22356680752402677500"
"Jayden",2020,"0.21869040050858232700"
"Aiden",2020,"0.25931715343480049400"
"Christopher",2020,"0.18629071463296062200"
"Dylan",2021,"0.21540593385389030000"
"Jayden",2021,"0.20915287922195482900"
"Christopher",2021,"0.17325680616975922500"
"Aiden",2021,"0.24608129619923411900"
"Ryan",2021,"0.15839105364855414300"
"Liam",2021,"0.60330178981890622900"
"Kehlani",2021,"0.05556959871021899600"
"Matthew",2021,"0.22118705983435894200"
"Michael",2021,"0.27068057715694252800"
"Wrenley",2021,"0.01905411930297318000"
"Wrenley",2022,"0.03351900202561088000"
"Dylan",2022,"0.21469880592615955800"
"Christopher",2022,"0.16520290513768040800"
"Jayden",2022,"0.19579822328616752000"
"Aiden",2022,"0.23321547048127675800"
"Liam",2022,"0.60851016452661866500"
"Ryan",2022,"0.14523916472418881800"
"Kehlani",2022,"0.05552046150497661200"
"Matthew",2022,"0.20926488841716184700"
"Michael",2022,"0.26324967758263910600"
"Kehlani",2023,"0.05640756790475748100"
"Liam",2023,"0.63146311578513000000"
"Ryan",2023,"0.13477487347511038700"
"Matthew",2023,"0.21839079766333912300"
"Michael",2023,"0.25488981218994690400"
"Wrenley",2023,"0.05052549531575870600"
"Aiden",2023,"0.20288625760823466000"
"Dylan",2023,"0.22698767298572194700"
"Christopher",2023,"0.15697592693922883900"
"Jayden",2023,"0.17320441438990238200"
"Aiden",2024,"0.18806022473899801300"
"Dylan",2024,"0.23618952354686310000"
"Jayden",2024,"0.15698108150632441100"
"Christopher",2024,"0.15201559760197040000"
"Liam",2024,"0.66669099554362775900"
"Kehlani",2024,"0.05916703110127852200"
"Matthew",2024,"0.21282781915348669700"
"Ryan",2024,"0.12880345597679743000"
"Michael",2024,"0.24662900476746279900"
"Wrenley",2024,"0.05997467004957706600"
"Wrenley",2025,"0.05637425750518121400"
"Ryan",2025,"0.11838895704004080400"
"Kehlani",2025,"0.05990330412268051900"
"Michael",2025,"0.24452975152193905700"
"Matthew",2025,"0.21138084355072763200"
"Liam",2025,"0.62877355374692754300"
"Jayden",2025,"0.14230805078086943000"
"Dylan",2025,"0.19744563383034575900"
"Aiden",2025,"0.15301584179977758000"
"Christopher",2025,"0.14321293452894617500"
